date,type,entry_price,entry_time_utc,exit_price,exit_time_utc,exit_reason,hit_tp_sl,size_usd,qty,fees_usd,pnl_usd,pnl_pct,symbol,tp_price,sl_price,bars_held,atr_at_entry
2024-09-06,Long,56322.01,2024-09-06T12:32:00.000Z,56551.09,2024-09-06T13:32:00.000Z,Timeout,None,1000,0.0177550481596804,2.004067326432420671636,2.063259105987165360364,0.20632591059872,BTCUSDT,57201.91113834293416,55882.05943082853292,0,146.65018972382236
2024-09-06,Short,53588.369999999995,2024-09-06T20:20:00.000Z,53133.1877583589642,2024-09-06T20:36:00.000Z,TakeProfit,TP,1000,0.0186607653862209,1.99150595098076101248199467639178,6.50254306825662413469639782732822,0.65025430682566,BTCUSDT,53133.1877583589642,53815.9611208205104,0,75.8637069401718
2024-09-06,Long,53570.01,2024-09-06T21:35:00.000Z,53778.01,2024-09-06T22:35:00.000Z,Timeout,None,1000,0.0186671609730892,2.003882769482400728492,1.878886712920152871508,0.18788867129202,BTCUSDT,54073.45139421727098,53318.28930289136451,0,83.90689903621183
2024-09-10,Long,57085.530000000006,2024-09-10T15:11:00.000Z,56822.39098120657308,2024-09-10T15:50:00.000Z,StopLoss,SL,1000,0.0175175740682446,1.995390442748040096771358017215368,-6.604947694707209068857750269447368,-0.66049476947072,BTCUSDT,57611.80803758687184,56822.39098120657308,0,87.71300626447764
2024-09-12,Long,58421.990000000005,2024-09-12T19:09:00.000Z,58230.94201193760838,2024-09-12T19:21:00.000Z,StopLoss,SL,1000,0.0171168424766085,1.99672986168286008239490158357923,-5.26686817881988418670570104684923,-0.52668681788199,BTCUSDT,58804.08597612479824,58230.94201193760838,0,63.68266268746554
2024-09-17,Long,59678.01,2024-09-17T14:13:00.000Z,60223.1403467009259,2024-09-17T14:23:00.000Z,TakeProfit,TP,1000,0.0167565909117948,2.00913452621327147571878239080532,7.12539168705901189506360841451468,0.7125391687059,BTCUSDT,60223.1403467009259,59405.44482664953705,0,90.85505778348765
2024-09-17,Short,60672.66,2024-09-17T18:49:00.000Z,60335.53293829494048,2024-09-17T19:23:00.000Z,TakeProfit,TP,1000,0.0164818882178563,1.994443509453764084423090281693024,3.562047036783370250486628025282976,0.35620470367834,BTCUSDT,60335.53293829494048,60841.22353085252976,0,56.18784361750992
2024-09-22,Long,63484,2024-09-22T22:41:00.000Z,63576,2024-09-22T23:41:00.000Z,Timeout,None,1000,0.015752000504064,2.001449184046372864,-0.552265137672484864,-0.05522651376725,BTCUSDT,64017.2296632355252,63217.3851683822374,0,88.8716105392542
2024-10-02,Long,60932,2024-10-02T00:20:00.000Z,60779.795924801903135,2024-10-02T00:20:00.000Z,StopLoss,SL,1000,0.016411737674785,1.997502066644815204468547701950975,-4.495435421829230735920845750975975,-0.44954354218292,BTCUSDT,61236.40815039619373,60779.795924801903135,0,50.734691732698955
2024-10-02,Short,60750,2024-10-02T00:21:00.000Z,60930.334498398233238,2024-10-02T00:27:00.000Z,StopLoss,SL,1000,0.0164609053497942,2.0029684691094335810981716668996196,-4.9714375785453646792698385665192196,-0.49714375785454,BTCUSDT,60389.331003203533524,60930.334498398233238,0,60.111499466077746
2024-10-15,Short,65519.979999999996,2024-10-15T14:42:00.000Z,66142.97662659981501,2024-10-15T15:31:00.000Z,StopLoss,SL,1000,0.0152625199214041,2.009508498424445431939848799455541,-11.518006922871734503868333871396541,-1.15180069228717,BTCUSDT,64273.98674680035798,66142.97662659981501,0,207.66554219993967
2024-10-16,Long,67109.99,2024-10-16T01:16:00.000Z,67432.854542141131664,2024-10-16T01:24:00.000Z,TakeProfit,TP,1000,0.0149009111758175,2.00481097586426665582744432033532,2.80616488840172234661687601498468,0.28061648884017,BTCUSDT,67432.854542141131664,66948.557728929434168,0,53.810757023521944
2024-10-16,Long,68146.81,2024-10-16T14:17:00.000Z,67793.11973839518391,2024-10-16T14:29:00.000Z,StopLoss,SL,1000,0.0146742011841787,1.994809877944327008489270968804717,-7.184931933618193466218302164087717,-0.71849319336182,BTCUSDT,68854.19052320963218,67793.11973839518391,0,117.89675386827203
2024-10-16,Long,67980.89,2024-10-16T15:21:00.000Z,67707.96214999081892,2024-10-16T15:46:00.000Z,StopLoss,SL,1000,0.0147100163001691,1.995985226877597407563111843479372,-6.010758349282758343451268364107372,-0.60107583492828,BTCUSDT,68526.74570001836216,67707.96214999081892,0,90.97595000306036
2024-10-22,Long,67475.99,2024-10-22T14:12:00.000Z,67102.38725636449262,2024-10-22T14:24:00.000Z,StopLoss,SL,1000,0.0148200863744274,1.994463175069598222168455744025788,-7.531288105470874179712711718237788,-0.75312881054709,BTCUSDT,68223.19548727101476,67102.38725636449262,0,124.53424787850246
2024-10-22,Long,67403,2024-10-22T17:21:00.000Z,67252.89380934805502,2024-10-22T17:36:00.000Z,StopLoss,SL,1000,0.0148361348901384,1.997773004307641487739075418614768,-4.224768696664728948663656803846768,-0.42247686966647,BTCUSDT,67703.21238130388996,67252.89380934805502,0,50.03539688398166
2024-10-25,Short,66862.89,2024-10-25T22:53:00.000Z,66574.38200475390534,2024-10-25T23:01:00.000Z,TakeProfit,TP,1000,0.0149559793182736,1.995685080389945536861270426621024,2.319234529667224305868302952354976,0.23192345296672,BTCUSDT,66574.38200475390534,67007.14399762304733,0,48.08466587434911
2024-10-30,Long,72292.68000000001,2024-10-30T20:03:00.000Z,72051.80306470923664,2024-10-30T20:07:00.000Z,StopLoss,SL,1000,0.0138326591295274,1.996668031461960520875244937963936,-5.328636569504457404221602248027936,-0.53286365695045,BTCUSDT,72774.43387058155672,72051.80306470923664,0,80.29231176359112
2024-10-31,Long,72492,2024-10-31T10:44:00.000Z,72659.927235615749976,2024-10-31T10:47:00.000Z,TakeProfit,TP,1000,0.0137946256138608,2.0023164933456869758095517728673408,0.3141768523441752337422210944734592,0.03141768523442,BTCUSDT,72659.927235615749976,72408.036382192125012,0,27.987872602624996

# Summary
total_trades,39
wins,12
losses,27
win_rate,30.76923076923077
net_pnl_usd,-114.5814186924418994335731773388119224
avg_win_usd,4.5659504998913286
avg_loss_usd,6.2730675811532534
expectancy,5.74780078691881498686833014413904
max_drawdown,1.14895595544786
profit_factor,0.3234958506396263
avg_holding_time_hours,0.4042735042735043
