1751388900000000,106156.66,106179.98,106006.94,106082.56,44.11952
1751389200000000,106082.55,106113.68,105909.42,105933,74.5123
1751389500000000,105933,106129.62,105923.95,106097.56,52.89782000000001
1751389800000000,106097.55,106230.76,106060.5,106131.98,40.223879999999994
1751390100000000,106131.98,106194.71,106124.3,106194.71,61.673300000000005
1751390400000000,106194.71,106275.43,106156.34,106275.43,47.75372
1751390700000000,106275.43,106286.03,106190.7,106207.26,33.408300000000004
1751391000000000,106207.26,106207.26,106081.59,106115.1,32.1674
1751391300000000,106115.1,106158.5,106115.09,106158.49,24.36896
1751391600000000,106158.5,106284.44,106158.49,106241.97,49.002480000000006
1751391900000000,106241.97,106252.43,106172.6,106172.61,47.498459999999994
1751392200000000,106172.6,106262.82,106143.02,106212.81,55.244839999999996
1751392500000000,106212.81,106287.95,106158.49,106253.79,40.644960000000005
1751392800000000,106253.8,106269.6,106205.13,106205.13,37.0475
1751393100000000,106205.13,106225.53,106135.11,106166.33,33.90246
1751393400000000,106166.32,106176.17,106131.92,106140.15,34.19616
1751393700000000,106140.14,106143.72,105984.9,106007.11,99.57902000000001
1751394000000000,106007.1,106007.12,105900,105918.79,80.18656
1751394300000000,105918.79,105941.51,105815,105849.12,145.13386
1751394600000000,105849.12,105915.6,105849.11,105901.86,37.95278
1751394900000000,105901.86,105927.53,105863.69,105878.81,60.305499999999995
1751395200000000,105878.8,105884.64,105811.32,105869.86,44.08426
1751395500000000,105869.86,105887.04,105813.34,105849.39,26.3951
1751395800000000,105849.38,105887.04,105790.05,105839,98.63528
1751396100000000,105839,105898.12,105699.22,105749.68,127.99737999999999
1751396400000000,105749.68,105749.68,105518,105574.52,321.05596
1751396700000000,105574.53,105659.4,105462.39,105478.22,153.51504
1751397000000000,105478.22,105674.02,105478.22,105657.5,57.20622
1751397300000000,105657.5,105726.5,105594.33,105624.88,65.28084
1751397600000000,105624.87,105773.72,105609.06,105767.92,45.99646
1751397900000000,105767.93,105804,105740.6,105740.6,104.01718
1751398200000000,105740.6,105764,105637.73,105637.73,65.5365
1751398500000000,105637.73,105681.14,105574.99,105574.99,57.84898
1751398800000000,105574.99,105574.99,105400,105459.93,295.25198
1751399100000000,105459.93,105613.34,105459.93,105565.9,31.307560000000002
1751399400000000,105565.9,105581.5,105496.27,105543.31,39.41144
1751399700000000,105543.31,105550,105387.68,105398.53,73.09118000000001
1751400000000000,105398.52,105420.76,105250.85,105377.35,199.56154
1751400300000000,105377.36,105500,105377.35,105444.35,100.85038
1751400600000000,105444.35,105546.91,105370.81,105452.84,112.18574
1751400900000000,105452.84,105589.44,105452.83,105576.41,43.15296000000001
1751401200000000,105576.42,105635.32,105550.94,105566.07,55.329860000000004
1751401500000000,105566.08,105629.36,105566.07,105629.36,30.40118
1751401800000000,105629.52,105699.74,105629.52,105680.63,57.18638000000001
1751402100000000,105680.63,105764.7,105680.62,105751.33,47.30968
1751402400000000,105751.33,105752.61,105708.65,105746.57,32.51088
1751402700000000,105746.56,105858.19,105746.56,105813.14,51.09536
1751403000000000,105813.15,105937.67,105813.14,105897.35,64.13826
1751403300000000,105897.35,105995.44,105897.34,105920.01,69.45128
1751403600000000,105920.01,105920.01,105794.23,105832.5,62.23776
1751403900000000,105832.5,105832.5,105749.68,105809.95,17.38534
1751404200000000,105809.95,105885.38,105807.91,105885.38,20.64272
1751404500000000,105885.38,105979.3,105866.34,105952.24,38.51046
1751404800000000,105952.25,106100,105940.01,106089.38,67.39309999999999
1751405100000000,106089.38,106089.7,105920.29,105984.91,78.21478
1751405400000000,105984.91,105984.91,105854.71,105898.12,39.4377
1751405700000000,105898.12,105940.34,105868.62,105883.96,32.2209
1751406000000000,105883.96,105913.39,105830.5,105851.93,27.886879999999998
1751406300000000,105851.92,105851.93,105752.07,105811.33,28.73326
1751406600000000,105811.32,105821.24,105808.7,105819.22,27.00614
1751406900000000,105819.22,105819.22,105744.81,105784.13,24.202939999999998
1751407200000000,105784.12,105898.12,105729.16,105898.12,69.4404
1751407500000000,105898.11,105916.64,105734.3,105754.62,33.41364
1751407800000000,105754.63,105834.09,105744.37,105830.3,15.556339999999999
1751408100000000,105830.3,105837.34,105826.75,105826.76,9.33238
1751408400000000,105826.76,105871.02,105767.92,105767.92,17.47482
1751408700000000,105767.92,105767.92,105706.69,105721.22,60.087759999999996
1751409000000000,105721.22,105734.13,105635,105734.13,68.07022
1751409300000000,105734.13,105800.02,105730.45,105783.26,84.22756
1751409600000000,105783.26,105834.11,105767.39,105797.81,22.9397
1751409900000000,105797.82,105811.33,105756.37,105762.02,27.70338
1751410200000000,105762.03,105767.93,105720,105743.08,22.405659999999997
1751410500000000,105743.09,105743.09,105600,105613.22,76.84714
1751410800000000,105613.21,105613.22,105467.16,105471.18,41.35324
1751411100000000,105471.18,105483.68,105441.4,105445.34,36.87262
1751411400000000,105445.34,105450,105361.33,105384.73,87.32986
1751411700000000,105384.73,105489.18,105384.72,105446.65,54.4937
1751412000000000,105446.66,105507.55,105446.65,105507.55,39.64336
1751412300000000,105507.55,105535.31,105482.4,105505.37,36.915200000000006
1751412600000000,105505.38,105507.55,105487.07,105496.44,32.47804
1751412900000000,105496.43,105496.44,105447.47,105464.15,36.53536
1751413200000000,105464.15,105534.58,105442,105534.58,46.98759999999999
1751413500000000,105534.58,105605.63,105534.57,105605.62,22.53006
1751413800000000,105605.62,105605.63,105591.56,105594.34,18.523439999999997
1751414100000000,105594.33,105702.39,105594.33,105681.14,39.33558
1751414400000000,105681.13,105736.75,105643.3,105708.4,49.16796
1751414700000000,105708.41,105713.5,105600,105628.09,46.45248
1751415000000000,105628.08,105724.16,105613.67,105724.15,24.382460000000002
1751415300000000,105724.16,105781.43,105676.66,105715.9,35.559039999999996
1751415600000000,105715.9,105735.08,105666.95,105666.96,23.84278
1751415900000000,105666.95,105706.78,105616.14,105622.71,28.34614
1751416200000000,105622.7,105678.33,105596.44,105649.73,48.481899999999996
1751416500000000,105649.73,105654.57,105570.83,105581.63,33.54184
1751416800000000,105581.63,105681.14,105581.63,105603.65,28.831560000000003
1751417100000000,105603.65,105603.66,105441.51,105465.99,61.04374
1751417400000000,105466,105489.39,105420.75,105426.62,52.67862
1751417700000000,105426.61,105426.62,105377.35,105392.3,46.27922
1751418000000000,105392.3,105400,105373.58,105399.99,56.642540000000004
1751418300000000,105400,105439.64,105399.99,105403.65,70.68100000000001
1751418600000000,105403.65,105431.74,105384.01,105415.53,58.25284
1751418900000000,105415.53,105481.67,105100.19,105464.16,257.76912
1751419200000000,105464.16,105623.21,105464.15,105566.31,79.84683999999999
1751419500000000,105566.31,105618.5,105464.15,105618.49,67.38778
1751419800000000,105618.5,105631.33,105580.15,105581.21,53.5899
1751420100000000,105581.22,105685.67,105581.21,105651.55,82.0693
1751420400000000,105651.54,105764.38,105640.5,105764.37,90.30106
1751420700000000,105764.37,105790.07,105741.26,105760.01,96.58364
1751421000000000,105760.01,105760.01,105646.29,105656.23,61.41154
1751421300000000,105656.23,105752,105656.22,105720,61.35726000000001
1751421600000000,105720,105790.25,105681.14,105718.8,86.69012
1751421900000000,105718.8,105718.8,105685.24,105685.25,39.679100000000005
1751422200000000,105685.25,105685.25,105581.09,105583.82,81.85332
1751422500000000,105583.82,105634.19,105535.49,105535.49,122.28992
1751422800000000,105535.5,105599.26,105525.61,105561.76,40.53488
1751423100000000,105561.77,105707.52,105561.76,105707.51,40.48716
1751423400000000,105707.52,105716.5,105637.73,105643.29,28.52888
1751423700000000,105643.29,105665.99,105605.02,105623.88,23.383919999999996
1751424000000000,105623.89,105700,105623.88,105700,30.6361
1751424300000000,105699.99,105883.58,105687.56,105874.04,72.87559999999999
1751424600000000,105874.03,105900,105831.17,105865.22,73.1143
1751424900000000,105865.21,105920.11,105840,105908.7,26.88496
1751425200000000,105908.71,105928,105871.07,105903.51,30.120540000000002
1751425500000000,105903.51,105999.99,105903.5,105994.65,39.36904
1751425800000000,105994.65,106080.62,105954.09,106065.46,139.2525
1751426100000000,106065.46,106065.46,106008.94,106012.8,56.668000000000006
1751426400000000,106012.79,106171.95,106005.77,106158.42,42.62967999999999
1751426700000000,106158.42,106158.42,106022.58,106125.82,128.48006
1751427000000000,106125.82,106135.97,106102.21,106102.21,90.97126
1751427300000000,106102.21,106186.1,106090.77,106179.97,41.28636
1751427600000000,106179.98,106215.79,106140.55,106170.53,78.25753999999999
1751427900000000,106170.53,106216.08,106115.09,106212.5,28.55194
1751428200000000,106212.49,106212.5,106144.17,106182.34,34.248000000000005
1751428500000000,106182.33,106194.71,106170.8,106194.7,15.990920000000001
1751428800000000,106194.7,106253.93,106171.16,106171.16,135.2902
1751429100000000,106171.17,106200,106170.83,106183.18,30.94854
1751429400000000,106183.19,106220,106152.01,106219.61,31.65388
1751429700000000,106219.61,106219.62,106137.55,106159.99,54.65318
1751430000000000,106160,106224.94,106131.55,106186.68,106.92404
1751430300000000,106186.69,106225.99,106186.68,106225.98,30.7003
1751430600000000,106225.98,106225.99,106148.12,106158.5,45.5488
1751430900000000,106158.5,106225.99,106158.49,106225.98,21.58472
1751431200000000,106225.98,106263.2,106225.98,106263.2,18.43096
1751431500000000,106263.19,106269,106207.95,106255.49,63.871680000000005
1751431800000000,106255.48,106340,106255.48,106340,60.33246
1751432100000000,106340,106382.86,106340,106382.86,78.5279
1751432400000000,106382.85,106382.85,106304.19,106324.36,72.33546
1751432700000000,106324.35,106338.32,106292.29,106310,32.399460000000005
1751433000000000,106310,106320,106310,106310.07,26.344659999999998
1751433300000000,106310.07,106545.68,106310.07,106485.7,221.01406000000003
1751433600000000,106485.7,106541.36,106485.7,106500.01,27.24964
1751433900000000,106500.01,106543.37,106454.45,106454.45,54.89168
1751434200000000,106454.45,106520,106436.05,106519.99,35.459199999999996
1751434500000000,106520,106520.01,106486.75,106486.75,31.51104
1751434800000000,106486.76,106620.98,106486.76,106577.63,63.6173
1751435100000000,106577.64,106631,106577.63,106617.93,100.54629999999999
1751435400000000,106617.92,106627.58,106583.86,106627.57,33.512640000000005
1751435700000000,106627.57,106667.57,106598.69,106638.83,91.49206
1751436000000000,106638.83,106674.95,106633.83,106669.01,59.928239999999995
1751436300000000,106669.01,106796.52,106669,106756.17,74.5399
1751436600000000,106756.17,106786.35,106728.85,106749.58,36.582080000000005
1751436900000000,106749.57,106823.75,106749.57,106802.19,71.24864
1751437200000000,106802.18,106814.09,106750.63,106750.64,100.98942000000001
1751437500000000,106750.63,106761.22,106680.32,106736.21,84.93293999999999
1751437800000000,106736.22,106857.8,106736.21,106856.22,83.2671
1751438100000000,106856.22,106940.3,106820.36,106922,197.36496
1751438400000000,106921.51,106987.99,106899.3,106930.42,180.01922000000002
1751438700000000,106930.42,106963,106854.67,106963,129.91060000000002
1751439000000000,106963,107000,106959.88,106959.88,127.72446
1751439300000000,106959.88,107014.39,106959.88,107014.38,77.04539999999999
1751439600000000,107014.39,107014.39,106951.45,106988.31,197.40388000000002
1751439900000000,106988.31,106995.52,106939.62,106973.52,63.0262
1751440200000000,106973.52,106996,106922.17,106922.17,87.14106
1751440500000000,106922.17,106939.39,106852.83,106852.83,120.70186
1751440800000000,106852.84,106905.01,106852.83,106905,53.75566
1751441100000000,106905,106905.01,106879.6,106879.6,72.31218
1751441400000000,106879.61,106911.05,106879.5,106911.05,71.59794
1751441700000000,106911.05,107122,106911.04,107113.21,170.03958
1751442000000000,107113.2,107153.26,107053.9,107090.58,111.83460000000001
1751442300000000,107090.57,107131.28,107074.35,107126.49,69.37482
1751442600000000,107126.49,107177.53,107113.9,107170.87,38.97974
1751442900000000,107170.88,107186.78,107080,107080,58.46151999999999
1751443200000000,107080,107420,107080,107407.5,317.03736
1751443500000000,107407.5,107421.83,107352.55,107368.6,91.8269
1751443800000000,107368.61,107400,107339.43,107373.58,26.479960000000002
1751444100000000,107373.58,107518.96,107372.73,107505.8,143.34168
1751444400000000,107505.8,107667.3,107505.79,107626.28,254.7139
1751444700000000,107626.28,107668.68,107588.51,107630.89,109.12886
1751445000000000,107630.88,107745,107550.5,107575.86,168.95072000000002
1751445300000000,107575.86,107700,107575.86,107689,67.6328
